                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.97515,                0.92607,                 1.2656,                0.90446,                0.91778,                 0.9565,                0.65173,                 1.1696,                0.55244,                 1.6624,              0.0086536,              0.0086536,              0.0086536
                     36,                0.97147,                0.92779,                 1.2647,                 0.9322,                0.93815,                0.96458,                0.65054,                 1.1545,                0.54157,                 1.6403,               0.008614,               0.008614,               0.008614
                     37,                0.97338,                0.93508,                 1.2681,                0.91283,                0.94284,                0.95524,                0.68025,                  1.062,                 0.5047,                 1.5095,              0.0085744,              0.0085744,              0.0085744
                     38,                0.96675,                0.91919,                 1.2618,                 0.9042,                0.93768,                0.95504,                0.62496,                 1.2064,                0.51609,                 1.6984,              0.0085348,              0.0085348,              0.0085348
                     39,                0.96519,                 0.9283,                 1.2635,                0.90855,                 0.9203,                0.95543,                 0.6806,                 1.0848,                0.53512,                 1.5368,              0.0084952,              0.0084952,              0.0084952
                     40,                0.96333,                  0.921,                 1.2604,                0.85392,                0.92619,                0.95757,                0.65025,                 1.1954,                 0.5296,                 1.6979,              0.0084556,              0.0084556,              0.0084556
                     41,                0.96881,                0.91782,                 1.2673,                0.92132,                0.94185,                0.96319,                0.66552,                 1.1189,                0.49805,                 1.5882,               0.008416,               0.008416,               0.008416
                     42,                0.96486,                0.90899,                 1.2582,                0.92275,                0.92393,                0.96617,                0.70186,                 1.0375,                 0.4998,                 1.4847,              0.0083764,              0.0083764,              0.0083764
                     43,                0.97103,                 0.9183,                 1.2626,                0.92284,                0.95975,                0.96257,                0.66437,                 1.1487,                 0.4931,                 1.6547,              0.0083368,              0.0083368,              0.0083368
                     44,                0.95788,                0.89924,                 1.2556,                0.93042,                0.93901,                0.96689,                0.67969,                 1.1034,                0.47174,                 1.5709,              0.0082972,              0.0082972,              0.0082972
                     45,                  0.955,                0.89679,                 1.2546,                0.92231,                0.94914,                0.96496,                0.67894,                 1.1135,                 0.4762,                 1.5825,              0.0082576,              0.0082576,              0.0082576
                     46,                 0.9601,                0.91061,                 1.2605,                0.89754,                0.96646,                0.96025,                0.69155,                 1.0605,                0.47406,                 1.5036,               0.008218,               0.008218,               0.008218
